"kobo_farmer_id","country","sheet_id","index","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla","parent_table_name","parent_index"
"307091739","senegal","HOLPA Senegal_version finale","22","_1_4_1_1_1","2.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307191832","senegal","HOLPA Senegal_version finale","23","_1_4_1_1_1","0","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307202917","senegal","HOLPA Senegal_version finale","24","_1_4_1_1_1","1.3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307214609","senegal","HOLPA Senegal_version finale","25","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307268456","senegal","HOLPA Senegal_version finale","26","_1_4_1_1_1","8","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307332890","senegal","HOLPA Senegal_version finale","27","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307355398","senegal","HOLPA Senegal_version finale","28","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307367824","senegal","HOLPA Senegal_version finale","29","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307368026","senegal","HOLPA Senegal_version finale","30","_1_4_1_1_1","0","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307368175","senegal","HOLPA Senegal_version finale","31","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307368194","senegal","HOLPA Senegal_version finale","32","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307368303","senegal","HOLPA Senegal_version finale","33","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307368616","senegal","HOLPA Senegal_version finale","34","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307370319","senegal","HOLPA Senegal_version finale","35","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307370485","senegal","HOLPA Senegal_version finale","36","_1_4_1_1_1","3.4","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307370765","senegal","HOLPA Senegal_version finale","37","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307370831","senegal","HOLPA Senegal_version finale","38","_1_4_1_1_1","6.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307370853","senegal","HOLPA Senegal_version finale","39","_1_4_1_1_1","8","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307370896","senegal","HOLPA Senegal_version finale","40","_1_4_1_1_1","2.9","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371052","senegal","HOLPA Senegal_version finale","41","_1_4_1_1_1","4.7","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371103","senegal","HOLPA Senegal_version finale","42","_1_4_1_1_1","5.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371139","senegal","HOLPA Senegal_version finale","43","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371232","senegal","HOLPA Senegal_version finale","44","_1_4_1_1_1","14","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371237","senegal","HOLPA Senegal_version finale","45","_1_4_1_1_1","6.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371338","senegal","HOLPA Senegal_version finale","46","_1_4_1_1_1","4.8","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371361","senegal","HOLPA Senegal_version finale","47","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307371909","senegal","HOLPA Senegal_version finale","48","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307383750","senegal","HOLPA Senegal_version finale","49","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307384029","senegal","HOLPA Senegal_version finale","50","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307384260","senegal","HOLPA Senegal_version finale","51","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307384992","senegal","HOLPA Senegal_version finale","52","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307385191","senegal","HOLPA Senegal_version finale","53","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307385374","senegal","HOLPA Senegal_version finale","54","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307385486","senegal","HOLPA Senegal_version finale","55","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307385765","senegal","HOLPA Senegal_version finale","56","_1_4_1_1_1","1.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307386608","senegal","HOLPA Senegal_version finale","57","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307427532","senegal","HOLPA Senegal_version finale","58","_1_4_1_1_1","7","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307473717","senegal","HOLPA Senegal_version finale","59","_1_4_1_1_1","2.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307474439","senegal","HOLPA Senegal_version finale","60","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307475083","senegal","HOLPA Senegal_version finale","61","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307886394","senegal","HOLPA Senegal_version finale","62","_1_4_1_1_1","2.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307887320","senegal","HOLPA Senegal_version finale","63","_1_4_1_1_1","0.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307894972","senegal","HOLPA Senegal_version finale","64","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307900924","senegal","HOLPA Senegal_version finale","65","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307903032","senegal","HOLPA Senegal_version finale","66","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307904045","senegal","HOLPA Senegal_version finale","67","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"307904922","senegal","HOLPA Senegal_version finale","68","_1_4_1_1_1","0.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308079844","senegal","HOLPA Senegal_version finale","69","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308087059","senegal","HOLPA Senegal_version finale","70","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308089381","senegal","HOLPA Senegal_version finale","71","_1_4_1_1_1","2.25","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308093747","senegal","HOLPA Senegal_version finale","72","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308093885","senegal","HOLPA Senegal_version finale","73","_1_4_1_1_1","0.1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308093997","senegal","HOLPA Senegal_version finale","74","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308098293","senegal","HOLPA Senegal_version finale","75","_1_4_1_1_1","4.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308105829","senegal","HOLPA Senegal_version finale","76","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308105920","senegal","HOLPA Senegal_version finale","77","_1_4_1_1_1","3.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308145285","senegal","HOLPA Senegal_version finale","78","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308145918","senegal","HOLPA Senegal_version finale","79","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308147090","senegal","HOLPA Senegal_version finale","80","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308260294","senegal","HOLPA Senegal_version finale","81","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308263571","senegal","HOLPA Senegal_version finale","82","_1_4_1_1_1","0.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308264278","senegal","HOLPA Senegal_version finale","83","_1_4_1_1_1","3.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308267734","senegal","HOLPA Senegal_version finale","84","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308380818","senegal","HOLPA Senegal_version finale","85","_1_4_1_1_1","0.25","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308389257","senegal","HOLPA Senegal_version finale","86","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308390383","senegal","HOLPA Senegal_version finale","87","_1_4_1_1_1","5.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308391176","senegal","HOLPA Senegal_version finale","88","_1_4_1_1_1","2.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308392145","senegal","HOLPA Senegal_version finale","89","_1_4_1_1_1","1.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308393138","senegal","HOLPA Senegal_version finale","90","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308394055","senegal","HOLPA Senegal_version finale","91","_1_4_1_1_1","1.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308394972","senegal","HOLPA Senegal_version finale","92","_1_4_1_1_1","7","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308482818","senegal","HOLPA Senegal_version finale","93","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308483124","senegal","HOLPA Senegal_version finale","94","_1_4_1_1_1","0","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308483413","senegal","HOLPA Senegal_version finale","95","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308509767","senegal","HOLPA Senegal_version finale","96","_1_4_1_1_1","9.6","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308526758","senegal","HOLPA Senegal_version finale","97","_1_4_1_1_1","9","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308542758","senegal","HOLPA Senegal_version finale","98","_1_4_1_1_1","4.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308542925","senegal","HOLPA Senegal_version finale","99","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308543879","senegal","HOLPA Senegal_version finale","100","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308544340","senegal","HOLPA Senegal_version finale","101","_1_4_1_1_1","1.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308545156","senegal","HOLPA Senegal_version finale","102","_1_4_1_1_1","3.5","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308615547","senegal","HOLPA Senegal_version finale","103","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308616796","senegal","HOLPA Senegal_version finale","104","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308617773","senegal","HOLPA Senegal_version finale","105","_1_4_1_1_1","7","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"308620167","senegal","HOLPA Senegal_version finale","106","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
