"kobo_farmer_id","country","sheet_id","index","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla","parent_table_name","parent_index"
"281052916","tunisia","HOLPA_Tunisia_household_surv","17","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281135527","tunisia","HOLPA_Tunisia_household_surv","18","_1_4_1_1_1","8","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281138729","tunisia","HOLPA_Tunisia_household_surv","19","_1_4_1_1_1","15","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281220145","tunisia","HOLPA_Tunisia_household_surv","20","_1_4_1_1_1","15","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281220178","tunisia","HOLPA_Tunisia_household_surv","21","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281220204","tunisia","HOLPA_Tunisia_household_surv","22","_1_4_1_1_1","8","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281220290","tunisia","HOLPA_Tunisia_household_surv","23","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281263502","tunisia","HOLPA_Tunisia_household_surv","24","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281263539","tunisia","HOLPA_Tunisia_household_surv","25","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281263586","tunisia","HOLPA_Tunisia_household_surv","26","_1_4_1_1_1","20","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281263629","tunisia","HOLPA_Tunisia_household_surv","27","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281282540","tunisia","HOLPA_Tunisia_household_surv","28","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281282555","tunisia","HOLPA_Tunisia_household_surv","29","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281282563","tunisia","HOLPA_Tunisia_household_surv","30","_1_4_1_1_1","3.3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281282574","tunisia","HOLPA_Tunisia_household_surv","31","_1_4_1_1_1","3.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281318062","tunisia","HOLPA_Tunisia_household_surv","32","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281318075","tunisia","HOLPA_Tunisia_household_surv","33","_1_4_1_1_1","0","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281318103","tunisia","HOLPA_Tunisia_household_surv","34","_1_4_1_1_1","350","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281318117","tunisia","HOLPA_Tunisia_household_surv","35","_1_4_1_1_1","7.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281335167","tunisia","HOLPA_Tunisia_household_surv","36","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281335693","tunisia","HOLPA_Tunisia_household_surv","37","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281336286","tunisia","HOLPA_Tunisia_household_surv","38","_1_4_1_1_1","15","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281336784","tunisia","HOLPA_Tunisia_household_surv","39","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281523437","tunisia","HOLPA_Tunisia_household_surv","40","_1_4_1_1_1","15","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281523616","tunisia","HOLPA_Tunisia_household_surv","41","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281523628","tunisia","HOLPA_Tunisia_household_surv","42","_1_4_1_1_1","13","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281523651","tunisia","HOLPA_Tunisia_household_surv","43","_1_4_1_1_1","35","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281551180","tunisia","HOLPA_Tunisia_household_surv","44","_1_4_1_1_1","9","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281551190","tunisia","HOLPA_Tunisia_household_surv","45","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281551226","tunisia","HOLPA_Tunisia_household_surv","46","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281551258","tunisia","HOLPA_Tunisia_household_surv","47","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281551263","tunisia","HOLPA_Tunisia_household_surv","48","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281551271","tunisia","HOLPA_Tunisia_household_surv","49","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281551298","tunisia","HOLPA_Tunisia_household_surv","50","_1_4_1_1_1","10","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281833843","tunisia","HOLPA_Tunisia_household_surv","51","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281956272","tunisia","HOLPA_Tunisia_household_surv","52","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281956354","tunisia","HOLPA_Tunisia_household_surv","53","_1_4_1_1_1","10","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281967994","tunisia","HOLPA_Tunisia_household_surv","54","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281968131","tunisia","HOLPA_Tunisia_household_surv","55","_1_4_1_1_1","8","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281968150","tunisia","HOLPA_Tunisia_household_surv","56","_1_4_1_1_1","10","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"281968255","tunisia","HOLPA_Tunisia_household_surv","57","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282021295","tunisia","HOLPA_Tunisia_household_surv","58","_1_4_1_1_1","1.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282026732","tunisia","HOLPA_Tunisia_household_surv","59","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282057932","tunisia","HOLPA_Tunisia_household_surv","60","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282057942","tunisia","HOLPA_Tunisia_household_surv","61","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282057952","tunisia","HOLPA_Tunisia_household_surv","62","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282116168","tunisia","HOLPA_Tunisia_household_surv","63","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282118516","tunisia","HOLPA_Tunisia_household_surv","64","_1_4_1_1_1","0","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282165883","tunisia","HOLPA_Tunisia_household_surv","65","_1_4_1_1_1","12","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282165997","tunisia","HOLPA_Tunisia_household_surv","66","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282166006","tunisia","HOLPA_Tunisia_household_surv","67","_1_4_1_1_1","50","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282359848","tunisia","HOLPA_Tunisia_household_surv","68","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282362955","tunisia","HOLPA_Tunisia_household_surv","69","_1_4_1_1_1","3.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282412061","tunisia","HOLPA_Tunisia_household_surv","70","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282412082","tunisia","HOLPA_Tunisia_household_surv","71","_1_4_1_1_1","15","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282412099","tunisia","HOLPA_Tunisia_household_surv","72","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282638288","tunisia","HOLPA_Tunisia_household_surv","73","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282638371","tunisia","HOLPA_Tunisia_household_surv","74","_1_4_1_1_1","20","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282638423","tunisia","HOLPA_Tunisia_household_surv","75","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282638434","tunisia","HOLPA_Tunisia_household_surv","76","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282640472","tunisia","HOLPA_Tunisia_household_surv","77","_1_4_1_1_1","0","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282640480","tunisia","HOLPA_Tunisia_household_surv","78","_1_4_1_1_1","0.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282640493","tunisia","HOLPA_Tunisia_household_surv","79","_1_4_1_1_1","0.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282688083","tunisia","HOLPA_Tunisia_household_surv","80","_1_4_1_1_1","10","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282689210","tunisia","HOLPA_Tunisia_household_surv","81","_1_4_1_1_1","10","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282689226","tunisia","HOLPA_Tunisia_household_surv","82","_1_4_1_1_1","0","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282689236","tunisia","HOLPA_Tunisia_household_surv","83","_1_4_1_1_1","3","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282689244","tunisia","HOLPA_Tunisia_household_surv","84","_1_4_1_1_1","7","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282740656","tunisia","HOLPA_Tunisia_household_surv","85","_1_4_1_1_1","10","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282740734","tunisia","HOLPA_Tunisia_household_surv","86","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282740782","tunisia","HOLPA_Tunisia_household_surv","87","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282740841","tunisia","HOLPA_Tunisia_household_surv","88","_1_4_1_1_1","5.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282740935","tunisia","HOLPA_Tunisia_household_surv","89","_1_4_1_1_1","2","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282740957","tunisia","HOLPA_Tunisia_household_surv","90","_1_4_1_1_1","11","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"282740968","tunisia","HOLPA_Tunisia_household_surv","91","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"283423121","tunisia","HOLPA_Tunisia_household_surv","92","_1_4_1_1_1","4","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"283423251","tunisia","HOLPA_Tunisia_household_surv","93","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"283423411","tunisia","HOLPA_Tunisia_household_surv","94","_1_4_1_1_1","2.5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"283423437","tunisia","HOLPA_Tunisia_household_surv","95","_1_4_1_1_1","1","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"284898513","tunisia","HOLPA_Tunisia_household_surv","96","_1_4_1_1_1","60","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"284898530","tunisia","HOLPA_Tunisia_household_surv","97","_1_4_1_1_1","6","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"284898561","tunisia","HOLPA_Tunisia_household_surv","98","_1_4_1_1_1","8","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"284898579","tunisia","HOLPA_Tunisia_household_surv","99","_1_4_1_1_1","30","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"284898597","tunisia","HOLPA_Tunisia_household_surv","100","_1_4_1_1_1","5","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"285672087","tunisia","HOLPA_Tunisia_household_surv","101","_1_4_1_1_1","15","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"285675557","tunisia","HOLPA_Tunisia_household_surv","102","_1_4_1_1_1","50","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
"287880459","tunisia","HOLPA_Tunisia_household_surv","103","_1_4_1_1_1","15","agroecology","5_biodiversity","5_biodiversity","in hectares","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","decimal","decimal",NA,"_1_4_1_1_1",NA,NA
